id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4486087,Homely abode in prime location!,23276208,Rachael,,Moyne,-38.38442,142.23973,Entire home/apt,,3,133,2021-04-05,1.15,1,0,0,
4497016,Sensational  Extensive Ocean Views,23325958,Helen,,Glenelg,-38.36941,141.40132,Entire home/apt,247,2,47,2024-01-03,0.41,1,320,4,
4514253,"Charming Home, Metres to Beaches",23406622,Anthony,,Surf Coast,-38.33657,144.32077,Entire home/apt,,2,53,2020-07-10,0.46,1,0,0,
4520695,Lorne 'California Beach Studio,23232674,Melissa,,Surf Coast,-38.54314,143.97503,Private room,193,1,122,2024-05-12,1.05,5,87,16,
4520736,Hamptons @ Lorne,23232674,Melissa,,Surf Coast,-38.54366,143.97519,Entire home/apt,207,1,113,2024-06-10,0.97,5,88,14,
4520838,Lorne Malibu 'Surf Studio',23232674,Melissa,,Surf Coast,-38.54254,143.97488,Entire home/apt,225,1,102,2024-04-05,0.90,5,87,15,
4540552,Gorgeous Beach House 5 min walk to beach & shops,7644369,Karen,,Surf Coast,-38.34979,144.29607,Entire home/apt,,3,54,2023-01-28,0.47,1,0,0,
4541253,Rancho Relaxo,23549449,Julie,,Queenscliffe,-38.2808,144.61421,Entire home/apt,400,3,66,2023-01-04,0.56,1,151,0,
4542034,4 BR house +  pool tennis court and putting green.,12347566,Jodie,,Greater Geelong,-38.25491,144.38947,Entire home/apt,,5,1,2015-01-09,0.01,2,0,0,
4559165,"Sandcastles Beach House - Town centre, 2 bathrooms",159514759,Kim,,Moyne,-38.60594,142.87524,Entire home/apt,250,2,606,2024-04-11,5.18,1,44,16,
4606296,Geelong's Best Location-Studio Apartment with wifi,3578710,Steven,,Greater Geelong,-38.1391,144.35231,Entire home/apt,145,2,208,2024-06-04,1.80,2,355,21,
4608714,"Picture This - ""All I want is a room with a view""",8016448,Glenn,,Greater Geelong,-38.26764,144.51935,Entire home/apt,,2,56,2024-04-08,0.52,2,327,6,
4639886,Perfectly Located to Everything,24022357,Janine,,Greater Geelong,-38.16013,144.39074,Private room,80,7,15,2021-01-24,0.13,1,240,0,
4646177,"Charming Cottage   ""The Snug""",22823383,Serena,,Greater Geelong,-38.21574,144.50894,Entire home/apt,220,2,333,2024-06-10,2.87,1,151,21,
4652689,Ozone Humble House,1511087,Kim,,Greater Geelong,-38.2796,144.49196,Entire home/apt,271,5,15,2024-01-28,0.13,2,215,5,
4654359,"Best Position in Town+Beachfront,Seaview&2Beaches",2136236,Gary,,Surf Coast,-38.33837,144.32425,Entire home/apt,207,2,135,2024-04-28,1.16,1,280,9,
4671647,Johanna Manor of Great Ocean Road,23470453,Katie,,Colac Otway,-38.74943,143.40243,Entire home/apt,,6,205,2021-07-01,1.77,1,0,0,
4680460,Anchors Port Campbell,22098735,Tanya,,Corangamite,-38.60297,143.00174,Entire home/apt,461,2,53,2023-12-28,0.47,3,269,2,
4696351,"Tower Hill House, Close to Port Fairy, Beautiful !",24279632,Richard,,Moyne,-38.32685,142.36954,Entire home/apt,260,2,41,2023-04-10,0.35,1,262,0,
4752219,Self contained guest house  separate and private.,12347566,Jodie,,Greater Geelong,-38.25442,144.38816,Entire home/apt,106,2,705,2024-06-21,6.13,2,7,87,
4752732,Great Ocean Road Hinterland Villa,5709920,Lisa,,Colac Otway,-38.5724,143.36162,Entire home/apt,400,2,17,2019-12-28,0.15,3,333,0,
4797856,OCEAN VIEWS - LORNE Great Ocean Road-Sleeps max 13,14395908,Belinda,,Surf Coast,-38.53278,143.97034,Entire home/apt,625,1,146,2024-04-06,1.29,1,334,12,
4831708,Point of View Villa 1 of 5 - Luxury for Couples,12273039,Mikhala,,Colac Otway,-38.742081,143.649414,Entire home/apt,408,2,151,2024-06-10,1.32,5,257,27,
4832060,The Retreat - Family friendly!,24874226,Maddison And Jarryd,,Warrnambool,-38.40063,142.51867,Entire home/apt,,1,65,2019-02-07,0.57,3,0,0,
4833660,Queenscliff Beach Retreat,24882667,Jennifer,,Queenscliffe,-38.26508,144.66576,Entire home/apt,320,2,96,2024-06-10,0.84,1,319,9,
4834755,Bush n Beach House Aireys Inlet,24887362,Buzz,,Surf Coast,-38.45168,144.11602,Private room,,1,125,2021-04-18,1.08,1,0,0,
4841263,Lorne Thailand,23232674,Melissa,,Surf Coast,-38.54432,143.97487,Private room,225,1,39,2024-02-12,0.36,5,88,1,
4843485,Summer fun,24685078,Anna,,Greater Geelong,-38.26695,144.49502,Entire home/apt,812,1,1,2023-12-31,0.16,1,82,1,
4862821,Saltwater Haven - Pets Welcome. Wifi. Amazing View,5260129,Sharon,,Colac Otway,-38.76147,143.6698,Entire home/apt,330,2,58,2024-05-19,0.52,14,307,7,
4868754,Sea La Vie Apollo Bay,25044596,Anna,,Colac Otway,-38.75686,143.66166,Entire home/apt,389,2,86,2024-05-19,0.76,1,89,3,
4870793,"Surfcoast Torquay Beach House (Sleeps 9, Near New)",25056105,Joanne,,Surf Coast,-38.33481,144.30619,Entire home/apt,307,2,37,2020-01-27,0.32,1,128,0,
4888198,A step from the beach with sea view,12484941,Anita,,Warrnambool,-38.39692,142.4744,Private room,111,1,1157,2024-05-29,10.05,1,285,124,
4917523,93 Harris Street Warrnambool,25326958,Annette,,Warrnambool,-38.38454,142.47011,Entire home/apt,153,1,739,2024-06-22,6.45,3,182,125,
4951516,Seacroft Ocean View Cottage - OCEAN VIEW - KITCHEN,10814850,Sam,,Colac Otway,-38.69519,143.80138,Entire home/apt,169,1,719,2024-06-10,6.23,27,30,68,
4988540,Moggs Creek beach & bush views Great Ocean Rd,25719381,John & Sacha,,Surf Coast,-38.46869,144.06026,Entire home/apt,241,2,242,2024-06-16,2.19,1,43,18,
5014426,Whitewater Appartments - Torquay,25863867,Debbie,,Surf Coast,-38.33298,144.32138,Entire home/apt,236,2,217,2024-04-14,2.04,1,257,4,
5051613,Light and Leafy Jan Juc Beach House,26083780,Kate,,Surf Coast,-38.34597,144.29771,Entire home/apt,,4,13,2022-04-15,0.24,1,0,0,
5063490,Geelong Holiday Home (No Schoolies Accepted),26147953,Marissa,,Greater Geelong,-38.20332,144.3343,Entire home/apt,356,2,106,2024-06-02,0.98,17,288,20,
5071276,Nickelgrae Sands,25726577,Kelly,,Colac Otway,-38.75164,143.66387,Entire home/apt,331,2,25,2024-04-01,0.25,1,278,1,
5095989,Lorne Luxury views to the bay,26332159,Bryan,,Surf Coast,-38.53113,143.97493,Entire home/apt,498,1,78,2024-06-15,0.77,3,157,9,
5129567,Close to all Great Ocean Rd sights,12521387,Karen,,Moyne,-38.50178,142.76537,Private room,155,1,50,2024-01-21,0.48,2,265,1,
5136347,Florance2 Bedroom Home Close to CBD,26555259,Maree,,Greater Geelong,-38.13863,144.32727,Entire home/apt,158,2,211,2024-03-16,1.86,1,146,18,
5154433,Lazy Dayz beach house@Portarlington,26654945,Janelle,,Greater Geelong,-38.11831,144.65341,Entire home/apt,549,2,71,2024-06-10,0.63,1,318,7,
5154687,Jan Juc Family Beach House.,26656740,Meaghan,,Surf Coast,-38.34851,144.29841,Entire home/apt,480,2,41,2024-01-02,0.38,1,319,1,
5163015,Beach Grove,26609844,Nathan,,Surf Coast,-38.40596,144.19441,Entire home/apt,250,2,283,2024-06-10,2.49,1,321,28,
5194546,Lazy Acres Cosy Bungalow Farm Stay,26870177,Geraldine,,Southern Grampians,-37.68755,142.26896,Entire home/apt,101,1,139,2021-07-14,1.23,2,168,0,
5197943,Lorne Farm Play,18792033,Tim,,Surf Coast,-38.48967,143.94945,Entire home/apt,532,2,100,2023-07-09,0.93,1,26,1,
5205585,Gorgeous 5 Bedroom House - Golf Course Views,6170914,Retreats Victoria,,Surf Coast,-38.31235,144.34766,Entire home/apt,850,2,18,2023-11-05,0.19,11,188,2,
5212879,Hannah's Cottage,792901,Hannah,,Southern Grampians,-37.64037,142.34297,Entire home/apt,219,2,186,2024-06-10,1.64,1,228,39,
5221656,Great Ocean Walk Cottage,8237655,Georgina,,Colac Otway,-38.73871,143.3481,Entire home/apt,206,2,221,2024-06-16,4.03,1,277,26,
5223303,5 bedroom family home in Barwon Heads,27027953,Bec,,Greater Geelong,-38.26626,144.4874,Entire home/apt,700,7,4,2023-12-29,0.22,1,364,1,
5225160,Seacroft Bay View Cottage - Sea View - Kitchen,10814850,Sam,,Colac Otway,-38.69519,143.80138,Entire home/apt,129,1,630,2024-06-06,5.52,27,33,34,
5230293,Historic B&B  on Great Ocean Road,12521387,Karen,,Moyne,-38.50046,142.76852,Private room,155,1,27,2024-03-30,0.29,2,288,2,
5233355,Middenway Port Fairy,2994789,Sandra,,Moyne,-38.3845,142.23586,Entire home/apt,550,2,77,2024-03-17,0.69,2,228,10,
5241399,"Ocean View Oasis, meters to  beach & view divine!",26967385,Julie,,Surf Coast,-38.35366,144.29486,Entire home/apt,599,3,30,2024-03-10,0.26,1,358,11,
5242346,Pennyroyal Cottages - 3 cottages sleeps 28,13552901,Sara,,Surf Coast,-38.44547,143.87614,Entire home/apt,1850,2,6,2024-04-07,0.09,4,325,1,
5252936,Alandra | centrally located | air conditioned,27189859,Fab,,Glenelg,-38.35081100463867,141.60385131835938,Entire home/apt,250,2,147,2024-04-05,1.31,1,321,20,
5253577,"The Lodge, Farm Stay",26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,435,3,19,2023-04-27,0.19,17,238,0,
5289305,Stoneycroft Cottage - Farm Stay,41089102,Madeline,,Southern Grampians,-37.53302,142.04895,Entire home/apt,317,2,163,2024-06-16,1.43,1,307,25,
5298414,Marengo Beach Studio 1,27444275,Mel,,Colac Otway,-38.772,143.66136,Entire home/apt,246,1,15,2024-04-01,0.89,5,26,6,
5319698,The Loft - Perfect for romance,24874226,Maddison And Jarryd,,Warrnambool,-38.40225,142.51919,Entire home/apt,,2,31,2019-11-17,0.28,3,0,0,
5320293,Logans Beach House,24874226,Maddison And Jarryd,,Warrnambool,-38.40028,142.51777,Private room,,1,45,2019-08-19,0.39,3,0,0,
5329312,3 bedroom Bush House No 1,27617907,Carol,,Surf Coast,-38.51489,143.97283,Entire home/apt,860,1,5,2022-12-28,0.06,12,361,0,
5330020,Sunrise Spa and Fire No 6,27617907,Carol,,Surf Coast,-38.51352,143.97156,Entire home/apt,370,1,112,2024-06-23,1.19,12,356,24,
5330362,Deluxe Eco Retreat- No 7,27617907,Carol,,Surf Coast,-38.51364,143.9735,Entire home/apt,200,1,80,2024-06-10,0.71,12,364,7,
5386864,Family/kid friendly Eco Home,27925650,Alex,,Greater Geelong,-38.2634,144.54957,Entire home/apt,,3,7,2024-01-05,0.07,1,0,2,
5388759,Sunnyside Cottage,27935045,Pauline,,Colac Otway,-38.74779,143.66433,Entire home/apt,300,5,50,2024-04-06,0.48,1,148,2,
5413556,Arguably the best views in Wye River,6462474,Nick,,Colac Otway,-38.63984,143.8909,Entire home/apt,425,2,270,2024-06-23,2.77,1,236,38,
5424181,Beachside location,27350138,Bernie,,Moyne,-38.39161,142.22311,Entire home/apt,350,2,233,2024-06-10,2.07,1,156,24,
5447953,Qdos Arts Treehouse in the  Otway Forest,12684850,Graeme & Gillian,,Surf Coast,-38.54343,143.96401,Private room,550,2,34,2024-05-11,0.89,1,64,19,
5448493,EyeSeaWye,27720576,Bryce,,Colac Otway,-38.62983,143.89219,Entire home/apt,2000,365,52,2024-03-19,0.47,1,362,10,
5458010,Barwon Heads Beach House,28308815,Mandy,,Greater Geelong,-38.27949,144.49241,Entire home/apt,,2,203,2024-04-22,1.79,1,0,16,
5480508,Jan Juc Beach Shack,16652697,Tom,,Surf Coast,-38.34978,144.29721,Entire home/apt,426,1,112,2024-01-28,1.08,1,153,17,
5528101,Gorgeous Beach Holiday House,27760065,Brenda,,Greater Geelong,-38.27649,144.49421,Entire home/apt,514,3,34,2024-03-23,0.32,1,320,4,
5549870,School Holiday Discount- enjoy the beach.,28774395,Judy,,Moyne,-38.37563,142.2426,Entire home/apt,295,2,123,2024-06-25,1.09,1,231,8,
5579698,Boonahview Accommodation,27329462,Ruth,,Surf Coast,-38.40071,143.94022,Entire home/apt,240,1,446,2024-06-28,4.02,2,264,87,
5625754,"Torquay cosy 2BR Unit near beach, pets welcome",29156677,Angel,,Surf Coast,-38.33499,144.31906,Entire home/apt,213,2,159,2024-06-09,1.41,1,343,17,
5660156,"Tree Top views, Beach House",29338524,Leanne,,Surf Coast,-38.4006,144.18964,Entire home/apt,229,2,94,2024-01-28,0.88,1,28,8,
5701622,"""Jamieson Cottage"" - Warrnambool",29561205,Lyneve,,Warrnambool,-38.37501,142.48604,Entire home/apt,190,3,25,2023-10-28,0.24,1,74,1,
5706464,Beach apt. Short walk to beach & cafe,29584604,Ros And Peter,,Surf Coast,-38.31739,144.32713,Entire home/apt,200,2,386,2024-03-10,3.43,2,300,3,
5807265,Charming Riverside Unit in Paradise,30130524,Ryan,,Greater Geelong,-38.26653,144.5104,Entire home/apt,148,2,287,2024-05-16,2.70,1,203,37,
5814546,Tatimja- amazing beach views!,13617482,Jimmy,,Colac Otway,-38.72564,143.7063,Entire home/apt,750,2,95,2023-11-11,0.87,1,65,3,
5840212,Great Ocean Road Sunrises,13552017,Tony And Susie,,Surf Coast,-38.52483,143.98081,Entire home/apt,286,2,303,2024-06-16,4.07,1,279,45,
5842983,Asmara Retreat - Barwon Heads Surf River & Escape,3134974,Dianne,,Greater Geelong,-38.26771,144.48538,Entire home/apt,146,2,376,2024-06-09,3.70,2,141,25,
5851655,Fantastic view & location in Lorne!,30383453,Ron,,Surf Coast,-38.52857,143.98128,Entire home/apt,401,2,166,2024-05-17,1.49,1,64,14,
5880034,25 Villamanta St apartments Geelong,30534762,Brendan,,Greater Geelong,-38.14708,144.34933,Entire home/apt,102,3,136,2024-06-21,1.22,4,357,12,
5887374,Beachside retreat with a touch of country,16124921,Lisa,,Greater Geelong,-38.26224,144.4868,Entire home/apt,450,4,5,2024-01-23,0.09,1,173,1,
5906887,"Zabadoong: 3 beds, 2 bath -  5 min walk to Main St",3713404,Kim & Monique,,Colac Otway,-38.34308,143.78308,Entire home/apt,266,2,34,2024-02-24,0.31,1,77,3,
5919142,12 Apostles ~ Large house in central Port Campbell,30739025,Paul,,Corangamite,-38.62058,142.99683,Entire home/apt,271,1,167,2024-06-09,2.46,1,168,33,
5934422,Outlook  Views  + Wifi+ cosy + Otway views,116460490,Rachelle,,Colac Otway,-38.74553,143.66974,Entire home/apt,126,1,564,2024-06-10,5.02,10,117,79,
5946525,Longmeadow Estate,16881855,Sophie,,Glenelg,-38.25066,141.75602,Entire home/apt,1099,2,76,2024-06-10,0.83,1,237,13,
5946638,Gables Cottage Allenvale,2377195,Charles,,Surf Coast,-38.54765,143.95664,Entire home/apt,177,2,72,2024-05-20,0.65,6,192,27,
5950704,BEACH RETREAT - OCEAN GROVE 3 blocks to the beach,23922259,Russell,,Greater Geelong,-38.26837,144.51837,Entire home/apt,700,3,5,2022-04-17,0.12,1,362,0,
6001104,peters beach house portarlington,31114660,Peter,,Greater Geelong,-38.11932,144.6532,Entire home/apt,292,2,29,2024-03-02,0.33,1,242,3,
6032658,Albert 2.,5995693,Wayne,,Surf Coast,-38.54897,143.97577,Entire home/apt,177,2,370,2024-06-08,3.35,2,43,38,
6034044,Albert 1,5995693,Wayne,,Surf Coast,-38.54897,143.97577,Entire home/apt,184,2,360,2024-06-22,3.23,2,23,40,
6044305,Kero Cottage Allenvale,2377195,Charles,,Surf Coast,-38.54859,143.95646,Entire home/apt,195,2,23,2024-06-13,0.21,6,217,4,
6056842,'The Farmhouse'  Pennyroyal VIC,13552901,Sara,,Surf Coast,-38.44359,143.87604,Entire home/apt,783,2,35,2024-06-10,0.43,4,292,16,
6058540,Strachan Cottage Birregurra,31445496,John,,Colac Otway,-38.33542,143.78819,Entire home/apt,250,1,216,2024-05-19,1.96,1,359,10,
6121335,Riverhouse at Barwon Heads,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26436,144.49,Entire home/apt,600,2,14,2024-01-28,0.14,125,342,1,
6157064,Point Lonsdale Holiday Apartments,3282368,Paul,,Queenscliffe,-38.27706,144.61558,Entire home/apt,179,2,35,2024-04-28,0.50,2,89,6,
6160578,Country Hospitality in the Suburbs!,31959682,Jenny,,Greater Geelong,-38.07974,144.33508,Private room,60,1,276,2024-05-01,2.63,2,147,16,
6226695,5 Simpson St - Front Beach Townhouse,30534762,Brendan,,Queenscliffe,-38.28468,144.61437,Entire home/apt,196,2,69,2024-04-28,0.67,4,329,9,
6249958,Centrally located in old Torquay! Close to beaches,32388644,Alan,,Surf Coast,-38.33159,144.32164,Entire home/apt,350,2,153,2024-01-14,1.38,1,93,4,
6263251,Lorne Ocean View,32548414,Paul & Margaret,,Surf Coast,-38.53175735473633,143.97421264648438,Entire home/apt,500,2,81,2024-05-26,0.74,1,201,7,
6292720,Beautiful Beach House in Breamlea,22509225,Erika,,Greater Geelong,-38.29448,144.39253,Entire home/apt,329,2,17,2023-12-26,0.19,1,354,2,
6296025,House in central Lorne,2377195,Charles,,Surf Coast,-38.53757,143.97223,Entire home/apt,1100,2,6,2024-01-08,0.07,6,18,2,
6305392,Equinox - Lorne Holiday Stays,32797761,Lorne Holiday,,Surf Coast,-38.52977,143.97995,Entire home/apt,748,2,73,2024-01-01,0.66,24,228,6,
6307541,By the Sea Beach House @ the Inlet,32809619,Dee,,Surf Coast,-38.46594,144.10114,Entire home/apt,380,2,99,2024-01-07,0.89,1,104,3,
6363754,Modern Apartment in East Geelong,16795716,Melissa,,Greater Geelong,-38.16865,144.37689,Private room,,2,52,2020-04-24,0.47,3,0,0,
6408852,A Room with a View Studio,33426170,Angelika,,Colac Otway,-38.68982696533203,143.77210998535156,Entire home/apt,197,2,159,2024-04-01,1.45,2,37,3,
6414788,LOCATION LOCATION TO OCEAN GROVE MAIN BEACH,33458511,Michelle,,Greater Geelong,-38.27015,144.51495,Entire home/apt,437,2,383,2024-06-27,3.51,1,305,64,
6429973,Harbour Views Apollo Bay Victoria,13327650,Cassandra,,Colac Otway,-38.74373,143.67001,Entire home/apt,264,1,446,2024-06-09,4.31,1,356,37,
6453306,Woodcutters Romantic Cottage for 2,26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,249,3,53,2023-02-19,0.48,17,346,0,
6453313,Anderson St Beach House (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33455,144.32507,Entire home/apt,356,2,182,2024-05-06,1.66,17,273,18,
6469497,Jan Juc retro cottage 350m from beach,33797829,Wendy,,Surf Coast,-38.34219,144.30383,Entire home/apt,203,2,180,2024-06-16,1.64,1,308,28,
6479751,Beach Pride St Beach Cottage (No Schoolies),26147953,Marissa,,Surf Coast,-38.33406,144.32394,Entire home/apt,328,2,129,2024-06-10,1.22,17,197,14,
6516987,Luxurious Holiday Home,34080354,Cameron,,Surf Coast,-38.3293,144.31774,Entire home/apt,279,2,78,2024-06-17,0.75,1,319,11,
6528973,Stunning cottage + hot tub!,23543229,Fiona,,Moyne,-38.3857,142.23348,Entire home/apt,260,2,254,2024-06-11,2.32,1,44,38,
6531077,Corea Quarters,34159773,Cee,,Southern Grampians,-37.7242,142.44532,Entire home/apt,175,2,58,2023-11-05,0.55,2,333,1,
6574972,Stone heritage cottage c1865,17832596,Liz,,Southern Grampians,-37.76515,142.09361,Entire home/apt,200,2,57,2023-07-05,0.52,1,14,1,
6575064,Beach Zeally Cottage (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33501,144.32373,Entire home/apt,214,2,155,2024-06-17,1.41,17,291,12,
6575856,Sundeck Ocean Grove,29902659,Debbie Regional Escapes,,Greater Geelong,-38.26211,144.53275,Entire home/apt,240,2,4,2024-01-20,0.09,125,340,2,
6629041,Roebil House,34700255,Helene,,Warrnambool,-38.38112,142.47866,Entire home/apt,185,2,90,2024-05-04,0.82,1,334,4,
6694966,Sea U At Port,32236538,Liz,,Greater Geelong,-38.12051,144.63966,Entire home/apt,264,2,73,2024-01-17,0.70,3,28,2,
6697252,"KINGSTON DOWNS sleeps 17, 5 BEDROOMS & 2 BATHROOMS",35057489,Maureen,,Greater Geelong,-38.25613,144.54789,Entire home/apt,543,2,113,2024-06-10,1.07,2,341,20,
6708053,No.1 William St historic cottage,24052215,Bronwen,,Moyne,-38.38776,142.23246,Entire home/apt,250,3,184,2024-05-19,1.67,1,189,15,
6718108,Beach Fisho's Cottage (No Schoolies Accepted),26147953,Marissa,,Surf Coast,-38.33504,144.32405,Entire home/apt,228,2,129,2024-04-28,1.18,17,295,7,
6732399,Somerled House Port Fairy,35260322,James,,Moyne,-38.3819,142.23269,Entire home/apt,500,2,46,2024-04-01,0.45,5,319,3,
6785056,Rivernook on the Anglesea River,14429061,Denise,,Surf Coast,-38.40079,144.18613,Entire home/apt,211,1,255,2024-06-23,2.35,1,295,24,
6788131,Provincial On Eddington,35537711,Lana,,Warrnambool,-38.38461,142.5005,Entire home/apt,166,3,412,2024-05-02,3.77,2,180,27,
6802510,Ocean view central private unit,12596486,Matt+Vladka,,Warrnambool,-38.38923,142.49024,Entire home/apt,120,3,104,2024-04-28,0.96,1,66,11,
6822484,Cora Lynn Studio 24,35731079,Adam,,Surf Coast,-38.53624,143.97464,Entire home/apt,177,2,406,2024-06-16,3.74,2,310,67,
6842190,BEACH HOUSE  Walk to town and beach,25130125,Pamela,,Greater Geelong,-38.27742,144.49342,Entire home/apt,200,2,21,2023-04-16,0.40,1,162,0,
6914330,Vegan/vegetarian Otway Retreat,32031768,Carl,,Surf Coast,-38.35031,143.96447,Entire home/apt,65,1,74,2024-03-31,0.68,1,300,6,
6915404,Merrilyn Beach View,20450169,Emma,,Queenscliffe,-38.28184,144.61392,Entire home/apt,460,2,29,2023-11-26,0.26,1,328,2,
6923938,Farm Stay Rose Cottage (Sleeps 6),26147953,Marissa,,Surf Coast,-38.28116,144.23146,Entire home/apt,365,3,18,2024-01-10,0.18,17,238,2,
6929454,"Sabina on Little Myers, house in Central Geelong",36326693,Helen,,Greater Geelong,-38.15384,144.3624,Entire home/apt,347,2,27,2024-01-01,0.25,1,30,2,
6957740,LORNE’s ‘BEST’Central Apartment Great Ocean Road,3570625,Kim,,Surf Coast,-38.53726,143.97398,Entire home/apt,370,3,146,2024-03-30,1.37,4,87,10,
7009930,Zeally's on the Park:  5 minute walk to the beach.,22730944,Caitlin,,Surf Coast,-38.33063,144.32385,Entire home/apt,173,2,428,2024-06-16,4.11,1,176,41,
7037506,Moggs Magic,15499403,Cate,,Surf Coast,-38.46438,144.06617,Entire home/apt,313,2,61,2023-11-05,0.59,1,329,3,
7038977,The Views Lorne,36908996,Wes,,Surf Coast,-38.53826,143.97383,Entire home/apt,475,1,166,2024-06-10,1.68,2,238,14,
7055827,Austral Place 88 via Merri River Family Retreat,36493204,Debbie,,Warrnambool,-38.35614,142.44205,Entire home/apt,227,1,355,2024-06-19,3.26,1,155,38,
7076872,Cosy cottage valley veiws,37106116,Helen,,Colac Otway,-38.75818,143.66109,Entire home/apt,,1,903,2023-04-29,8.29,2,0,0,
7096425,3 Bedroom Condo - Access to pool and tennis court,6170914,Retreats Victoria,,Surf Coast,-38.31026840209961,144.3460235595703,Entire home/apt,350,2,12,2022-10-30,0.12,11,244,0,
